player_name,dg_id,skill_pred,custom_pred,p_make_cut,p_make_cut_model,p_make_cut_anchored,make_cut_fair_odds_dec_model,make_cut_fair_odds_dec_anchored,p_miss_cut_model,p_miss_cut_anchored,miss_cut_fair_odds_dec_model,miss_cut_fair_odds_dec_anchored,win_prob_model,win_fair_odds_dec,win_prob_anchored,win_fair_odds_dec_anchored,top5_prob_model,top5_fair_odds_dec,top5_prob_anchored,top5_fair_odds_dec_anchored,top10_prob_model,top10_fair_odds_dec,top10_prob_anchored,top10_fair_odds_dec_anchored,top20_prob_model,top20_fair_odds_dec,top20_prob_anchored,top20_fair_odds_dec_anchored,top20_prob_dh,top20_fair_odds_dec_dh,top20_prob_anchored_dh,top20_fair_odds_dec_anchored_dh,sg_app,sg_ott,sg_arg,sg_putt,sg_total,driving_acc,driving_dist,total_fit_adjustment,total_course_history_adjustment,timing_adjustment,std_deviation,market_odds_best_dec,market_book_best,market_prob_best,edge_prob,ev_per_unit,value_flag,bet_flag
"Spaun, J.J.",17536,0.5223,0.5226039457365746,0.7462686567164178,0.7328,0.739534328358209,1.3646288209606987,1.352202273314389,0.2672,0.260465671641791,3.74251497005988,3.839277528192904,0.0208887615875404,47.87263217157265,0.0176693807937702,56.59507889221418,0.0999103477354926,10.008973271191564,0.0908898597143071,11.002327466928502,0.1947086992513521,5.135877358561604,0.181097266592968,5.521894497985922,0.3637735894897617,2.748962620960543,0.3501244071556183,2.856127649380165,0.3655833641610957,2.735354225689947,0.3518662771049318,2.841988747053998,0.754,0.422,0.073,-0.052,1.197,0.036,2.233,-0.0287570199856768,0.0027925359890125,0.0281823466767905,2.78325485341249,2.8,unibet,0.35714285714285715,-0.00527658003792536,-0.014774424106191009,False,False
"McNealy, Maverick",18634,0.36315,0.3929482274327135,0.7518796992481203,0.6773,0.7145898496240601,1.4764506127270045,1.3994041484441624,0.3227,0.2854101503759398,3.098853424233034,3.5037296279855794,0.0135511150037097,73.79466558480526,0.0163838908351882,61.0355629233238,0.0718329466616451,13.921188625468776,0.0847152696271188,11.804247385407388,0.1484023747183363,6.738436644952433,0.1693128404976961,5.906226586598474,0.2938821066639813,3.4027250292695745,0.3270638477366601,3.0575069880703034,0.2933966580218277,3.408355114684379,0.3265235878937469,3.0625658821481743,0.405,0.336,0.183,0.381,1.304,0.003,5.919,0.0704693771042525,-0.0212392723800668,0.094451214344365,2.84406084691482,3.0,bet365,0.3333333333333333,-0.006809745439586401,-0.02042923631875926,False,False
"Morikawa, Collin",22085,0.7049500000000001,0.7186008375738006,0.78125,0.78745,0.78435,1.269921899803162,1.2749410339771785,0.21255,0.21565,4.704775346977182,4.637143519591931,0.038541404326223,25.946122552665123,0.0307873688297781,32.480852960477094,0.1600340733512721,6.248669293101205,0.1363688752999745,7.333051605802799,0.2785136467094885,3.590488336261232,0.2476389963437922,4.038136217495083,0.465595642528412,2.14778642379364,0.431407238351748,2.317995413847576,0.464103893186908,2.154689962053973,0.4300250272549334,2.325446047602169,0.951,0.724,0.052,-0.043,1.684,0.094,1.986,-0.104191816901757,0.269194792140438,-0.0294500893345688,2.7934881275693,2.25,unibet,0.4444444444444444,-0.014419417189511008,-0.032443688676399796,False,False
"Hojgaard, Nicolai",23602,0.44615,0.4788020684781777,0.7352941176470588,0.7065,0.7208970588235294,1.4154281670205238,1.3871606046388285,0.2935,0.2791029411764706,3.4071550255536627,3.582907423994941,0.020276106579134,49.31913314310021,0.0180213866229003,55.48962579434749,0.0954128474768362,10.48076885288194,0.0895205011193705,11.17062558292158,0.1839114299712026,5.437399949293977,0.1756931822174433,5.691740495441474,0.3413264852936959,2.929746278374927,0.3346547080101885,2.988154584604126,0.3391117134944869,2.9488807381354505,0.3324832275019128,3.0076705147306924,0.593,0.384,0.0,0.24,1.217,-0.04,15.293,0.1138863506609404,0.0020384823849463,0.0478451299412381,2.8738107373505,2.9,bet365,0.3448275862068966,-0.012344358704983793,-0.035798640244453006,False,False
"Hall, Harry",27194,0.13725,0.1488943598136222,0.6896551724137931,0.6006,0.6451275862068966,1.665001665001665,1.550080978368353,0.3994,0.3548724137931034,2.503755633450176,2.817914160504504,0.0037279841039638,268.24148711812904,0.0052806587186485,189.3703140611069,0.0292119376814432,34.23258021788964,0.0379534195381723,26.348087001600263,0.0733913365067347,13.625586446545157,0.0902049103769843,11.085870999935588,0.1797955118615408,5.561874096001309,0.2115643817702089,4.726693556036063,0.181626083499539,5.505817120163461,0.2137184052653972,4.679054191697679,0.15,-0.181,0.385,0.615,0.969,-0.026,0.231,0.1317298450165974,-0.0502557187049099,-0.0358162569198037,2.73033655127739,4.5,betway,0.2222222222222222,-0.008503816956825005,-0.038267176305712636,False,False
"Bridgeman, Jacob",29433,0.3356,0.3479129745089859,0.7407407407407407,0.66895,0.7048453703703703,1.4948800358771208,1.4187508949296734,0.3310499999999999,0.2951546296296297,3.020691738408096,3.3880545978724266,0.0108956736633664,91.77954763478368,0.0127895034983498,78.18911814121803,0.0632408814477146,15.812556326033594,0.0713074281577197,14.023784419600329,0.1300316529467126,7.69043519280496,0.1476600878369928,6.7723107486156655,0.270755750716959,3.693365689748078,0.299291477231144,3.3412244453178865,0.2716734889975607,3.680889157384726,0.3003059385860202,3.329937478787347,0.342,0.274,0.107,0.683,1.406,0.006,3.228,0.0799982728267853,-0.0502557187049099,0.0192583887468263,2.8051172498593,3.2,unibet,0.3125,-0.012194061413979773,-0.03902099652473512,False,False
"Bradley, Keegan",13872,0.1638,0.1500949575890603,0.6289308176100629,0.59545,0.6121904088050314,1.6794021328407087,1.6334787112263909,0.4045499999999999,0.3878095911949686,2.4718823384006923,2.578585013636903,0.0039670830008761,252.07438306159375,0.0042002081671047,238.08343782382408,0.0328898391467695,30.40452692813554,0.0330433355786757,30.26328857203332,0.0800264660299605,12.49586605043408,0.0800879970241192,12.486265572340889,0.1865601341162499,5.360201978504567,0.1883747927028504,5.30856589489358,0.1871713389948173,5.342698328549595,0.1889919427324884,5.291230861706445,0.138,0.216,0.273,0.066,0.692,0.012,4.623,0.0294581456231707,0.122986416730173,-0.190223170225499,2.81020996787313,5.0,betway,0.2,-0.011008057267511612,-0.055040286337557975,False,False
"McKibbin, Tom",22322,0.0761999999999999,0.0543613996152628,0.5780346820809249,0.55375,0.5658923410404624,1.8058690744920995,1.7671205766124658,0.44625,0.4341076589595376,2.2408963585434174,2.303576035485723,0.0027398730956259,364.9804078869393,0.0025366032144796,394.2279952543354,0.0228969524854354,43.67393436467549,0.0208238532268447,48.02185210904518,0.0556540907300343,17.968131127157886,0.0534709685251903,18.701737177790164,0.1456850686305133,6.864121418895723,0.1424249110588831,7.02124363333158,0.1456600387724155,6.865300932415895,0.1424004413218888,7.022450146341553,-0.072,0.41,0.089,0.044,0.47,0.036,3.568,-0.0241807555590908,-0.0502557187049099,-0.0473204573359123,2.77620492211818,6.5,unibet,0.15384615384615385,-0.011445712524265045,-0.07439713140772275,False,False
"Fox, Ryan",11889,0.09805,0.1270341155311803,0.5847953216374269,0.578,0.5813976608187135,1.7301038062283738,1.719993160261117,0.422,0.4186023391812865,2.369668246445497,2.3889020829549743,0.0045947557373266,217.6394257209912,0.0035640445353299,280.5801078205148,0.0287106859924483,34.83023708534959,0.0246430086407648,40.57946067290608,0.0693755644577001,14.414297134976424,0.0623316512764691,16.043213672690083,0.1689267434109105,5.919725792425433,0.1587501214372047,6.299207779790962,0.1697194086161353,5.892078037237101,0.1594950342618271,6.269787674758573,0.092,0.119,0.072,0.105,0.389,-0.061,8.434,0.11249205804784,0.0430774230858147,0.0001204522937006,2.79287148535516,5.75,unibet,0.17391304347826086,-0.01441800921643377,-0.08290355299449415,False,False
"Hojgaard, Rasmus",23838,0.16255,0.1836055527859625,0.6369426751592356,0.6081,0.6225213375796178,1.64446637066272,1.6063706408651484,0.3919,0.3774786624203822,2.5516713447307984,2.649156361814014,0.0074815618654636,133.66193022023813,0.0065407809327318,152.88694274956217,0.0416210518564043,24.026302925982577,0.0396487865102127,25.221452861928555,0.0912738080238982,10.956045569372645,0.0896780188230639,11.151004595373754,0.1997026697306668,5.007444323847403,0.2012271638280374,4.969507997710337,0.2012348522297047,4.969318132122183,0.20277104273143,4.931670649464966,0.146,0.191,-0.074,0.419,0.682,-0.059,14.496,0.1423798843039279,-0.0084232931856463,-0.0307846504848803,2.88900293204541,4.5,unibet,0.2222222222222222,-0.019451179490792198,-0.08753030770856496,False,False
"Bhatia, Akshay",26096,0.4532,0.4761097027381236,0.7407407407407407,0.71145,0.7260953703703703,1.4055801532082366,1.3772295497352025,0.28855,0.2739046296296297,3.465603881476348,3.650905796489045,0.0168556468467966,59.32729898111551,0.0155694900900649,64.22817922843277,0.085976368272507,11.63110305881312,0.0824616299034492,12.126852224129651,0.1680233167541179,5.951554934862885,0.1659562396060149,6.0256848574903215,0.3261095768551836,3.0664539497534378,0.3266325021490553,3.06154468223637,0.3253288817104882,3.073812551600952,0.3258505551391374,3.068891503262906,0.673,0.165,0.038,0.38,1.256,0.009,1.263,0.0399614154063771,-0.0079880245924378,0.0805781167285693,2.80121118428042,2.8,unibet,0.35714285714285715,-0.03129230200371974,-0.08761844561041532,False,False
"Cantlay, Patrick",15466,0.4505,0.4712421933578641,0.7407407407407407,0.7135,0.7271203703703704,1.401541695865452,1.375288110124922,0.2865,0.2728796296296296,3.490401396160559,3.6646194564147807,0.0180627419536977,55.36258019759204,0.0160563709768488,62.28057395048148,0.0838051122295715,11.932446283952814,0.082162440374045,12.171011418934167,0.1689305192808535,5.919593476993113,0.1675520718097387,5.968293851570722,0.3315936106478585,3.0157396520585165,0.3300794397728137,3.029573731366842,0.3317226828888148,3.014566237350658,0.3302079226253688,3.02839493386272,0.561,0.437,0.163,0.164,1.325,0.008,4.61,0.0368795346088175,0.162426586983767,-0.0549885080573225,2.76553803524856,2.75,betmgm,0.36363636363636365,-0.03342844101099485,-0.09192821278023577,False,False
"Scott, Adam",6430,0.45155,0.5049976089923521,0.6993006993006994,0.71825,0.7087753496503497,1.392272885485555,1.41088428158981,0.2817499999999999,0.2912246503496503,3.5492457852706307,3.4337752618103567,0.0191665183264669,52.174316846012985,0.0141832591632334,70.50565659776201,0.0934979126843452,10.695425932941006,0.0773510826649239,12.92806726871408,0.1859500181670469,5.377789203019366,0.1587277421606314,6.300095915104786,0.3484759910867891,2.8696381546439063,0.3117918259837876,3.2072681727454837,0.3480880603127914,2.8728362561513934,0.3114447327909312,3.210842549940592,0.676,0.339,0.03,-0.08,0.964,-0.021,8.59,0.047784420591227,0.19209881644295,0.0753795120383207,2.80883978609275,2.88,bet365,0.3472222222222222,-0.035777489431291,-0.10303916956211812,False,False
