group_id,player_name,dg_id,odds,book,p_model,p_push,opponents,market_odds_best_dec,market_book_best,edge_prob,ev_per_unit,value_flag,bet_flag
127,"Kim, Si Woo",14609,1.8,betmgm,0.6255,0.0382,"Fleetwood, Tommy",1.8,betmgm,0.06994444444444436,0.1640999999999999,True,True
128,"Henley, Russell",14578,1.85,betmgm,0.4726,0.0416,"Hovland, Viktor",1.85,betmgm,-0.06794054054054044,-0.08408999999999994,False,False
128,"Hovland, Viktor",18841,1.95,betmgm,0.5274,0.0416,"Henley, Russell",1.95,betmgm,0.014579487179487094,0.07002999999999993,True,False
129,"Rose, Justin",6093,1.95,betmgm,0.5008,0.0396,"Matsuyama, Hideki",1.95,betmgm,-0.012020512820512863,0.016160000000000063,False,False
129,"Matsuyama, Hideki",13562,1.85,betmgm,0.4992,0.0396,"Rose, Justin",1.85,betmgm,-0.04134054054054048,-0.03687999999999997,False,False
130,"Knapp, Jake",19396,2.0,betmgm,0.4081,0.0382,"Schauffele, Xander",2.0,betmgm,-0.09189999999999998,-0.14559999999999995,False,False
130,"Schauffele, Xander",19895,1.8,betmgm,0.5919,0.0382,"Knapp, Jake",1.8,betmgm,0.0363444444444444,0.10361999999999999,True,False
131,"Lowry, Shane",13900,1.9,betmgm,0.5064,0.038,"Berger, Daniel",1.9,betmgm,-0.01991578947368422,0.00015999999999988246,False,False
131,"Berger, Daniel",17606,1.9,betmgm,0.4936,0.038,"Lowry, Shane",1.9,betmgm,-0.0327157894736842,-0.024160000000000015,False,False
132,"Griffin, Ben",24968,1.67,betmgm,0.5357,0.037,"Coody, Pierceson",1.67,betmgm,-0.06310239520958094,-0.06838100000000014,False,False
132,"Coody, Pierceson",28309,2.1,betmgm,0.4643,0.037,"Griffin, Ben",2.1,betmgm,-0.011890476190476174,0.01202999999999993,False,False
133,"Fowler, Rickie",12965,1.95,betmgm,0.5076,0.0412,"English, Harris",1.95,betmgm,-0.005220512820512835,0.031020000000000103,False,False
133,"English, Harris",14577,1.85,betmgm,0.4924,0.0412,"Fowler, Rickie",1.85,betmgm,-0.048140540540540455,-0.047860000000000014,False,False
